X,Y,Name,description
-102.31645203,31.87959671,(no SSID),"Network ID: FC:3F:A6:00:8C:EA
Encryption: Unknown
Time: 2024-11-16T16:20:28.000-08:00
Signal: -91.0
Accuracy: 12.0
Type: WIFI"
-102.32424927,31.87677574,(no SSID),"Network ID: FC:3F:A6:4E:D7:23
Encryption: WPA2
Time: 2024-11-16T15:39:46.000-08:00
Signal: -77.0
Accuracy: 16.0
Type: WIFI"
-102.32431793,31.87725258,(no SSID),"Network ID: FC:3F:A6:4E:D7:24
Encryption: WPA2
Time: 2024-11-16T15:38:48.000-08:00
Signal: -91.0
Accuracy: 13.0
Type: WIFI"
-102.32447815,31.87670708,Flores Family,"Network ID: FC:3F:A6:4E:D7:26
Encryption: WPA2
Time: 2024-11-16T15:39:50.000-08:00
Signal: -70.0
Accuracy: 14.0
Type: WIFI"
-102.32431793,31.87725258,Flores Family,"Network ID: FC:3F:A6:4E:D7:27
Encryption: WPA2
Time: 2024-11-16T15:38:48.000-08:00
Signal: -91.0
Accuracy: 13.0
Type: WIFI"
-102.32447815,31.87670708,(no SSID),"Network ID: FC:3F:A6:4E:D7:29
Encryption: Unknown
Time: 2024-11-16T15:39:50.000-08:00
Signal: -67.0
Accuracy: 14.0
Type: WIFI"
-102.32431793,31.87725258,(no SSID),"Network ID: FC:3F:A6:4E:D7:2A
Encryption: Unknown
Time: 2024-11-16T15:38:48.000-08:00
Signal: -90.0
Accuracy: 13.0
Type: WIFI"
-102.32627106,31.87759399,(no SSID),"Network ID: FC:3F:A6:50:47:E3
Encryption: WPA2
Time: 2024-11-16T15:46:53.000-08:00
Signal: -67.0
Accuracy: 14.0
Type: WIFI"
-102.32647705,31.87746239,(no SSID),"Network ID: FC:3F:A6:50:47:E4
Encryption: WPA2
Time: 2024-11-16T15:45:57.000-08:00
Signal: -88.0
Accuracy: 17.0
Type: WIFI"
-102.32647705,31.87746239,Star1,"Network ID: FC:3F:A6:50:47:E6
Encryption: WPA2
Time: 2024-11-16T15:45:57.000-08:00
Signal: -66.0
Accuracy: 14.0
Type: WIFI"
-102.32647705,31.87746239,Star1,"Network ID: FC:3F:A6:50:47:E7
Encryption: WPA2
Time: 2024-11-16T15:45:57.000-08:00
Signal: -89.0
Accuracy: 16.0
Type: WIFI"
-102.32627106,31.87759399,(no SSID),"Network ID: FC:3F:A6:50:47:E9
Encryption: Unknown
Time: 2024-11-16T15:46:53.000-08:00
Signal: -67.0
Accuracy: 14.0
Type: WIFI"
-102.32647705,31.87746239,(no SSID),"Network ID: FC:3F:A6:50:47:EA
Encryption: Unknown
Time: 2024-11-16T15:45:57.000-08:00
Signal: -88.0
Accuracy: 16.0
Type: WIFI"
-102.31778717,31.87976646,(no SSID),"Network ID: FC:3F:A6:51:8F:83
Encryption: WPA2
Time: 2024-11-16T16:20:00.000-08:00
Signal: -79.0
Accuracy: 12.0
Type: WIFI"
-102.31778717,31.87976646,Campbell House,"Network ID: FC:3F:A6:51:8F:86
Encryption: WPA2
Time: 2024-11-16T16:20:00.000-08:00
Signal: -77.0
Accuracy: 12.0
Type: WIFI"
-102.31778717,31.87976646,(no SSID),"Network ID: FC:3F:A6:51:8F:89
Encryption: Unknown
Time: 2024-11-16T16:20:00.000-08:00
Signal: -78.0
Accuracy: 12.0
Type: WIFI"
-102.31336975,31.87961197,(no SSID),"Network ID: FC:3F:A6:54:BD:E3
Encryption: WPA2
Time: 2024-11-16T16:17:58.000-08:00
Signal: -73.0
Accuracy: 11.0
Type: WIFI"
-102.31336975,31.87961197,(no SSID),"Network ID: FC:3F:A6:54:BD:E4
Encryption: WPA2
Time: 2024-11-16T16:17:58.000-08:00
Signal: -90.0
Accuracy: 11.0
Type: WIFI"
-102.31333923,31.87957573,Gastro,"Network ID: FC:3F:A6:54:BD:E6
Encryption: WPA2
Time: 2024-11-16T16:23:58.000-08:00
Signal: -68.0
Accuracy: 11.0
Type: WIFI"
-102.31336975,31.87961197,Gastro,"Network ID: FC:3F:A6:54:BD:E7
Encryption: WPA2
Time: 2024-11-16T16:17:58.000-08:00
Signal: -89.0
Accuracy: 11.0
Type: WIFI"
-102.31333923,31.87957573,(no SSID),"Network ID: FC:3F:A6:54:BD:E9
Encryption: Unknown
Time: 2024-11-16T16:23:58.000-08:00
Signal: -67.0
Accuracy: 11.0
Type: WIFI"
-102.31336975,31.87961197,(no SSID),"Network ID: FC:3F:A6:54:BD:EA
Encryption: Unknown
Time: 2024-11-16T16:17:58.000-08:00
Signal: -90.0
Accuracy: 11.0
Type: WIFI"
-102.31762695,31.87820625,(no SSID),"Network ID: FC:3F:A6:5C:41:83
Encryption: WPA2
Time: 2024-11-16T16:35:26.000-08:00
Signal: -75.0
Accuracy: 12.0
Type: WIFI"
-102.31762695,31.87820625,LewsTherinTelamon,"Network ID: FC:3F:A6:5C:41:86
Encryption: WPA2
Time: 2024-11-16T16:35:26.000-08:00
Signal: -75.0
Accuracy: 12.0
Type: WIFI"
-102.31762695,31.87820625,LewsTherinTelamon,"Network ID: FC:3F:A6:5C:41:87
Encryption: WPA2
Time: 2024-11-16T16:35:26.000-08:00
Signal: -91.0
Accuracy: 12.0
Type: WIFI"
-102.31762695,31.87820625,(no SSID),"Network ID: FC:3F:A6:5C:41:89
Encryption: Unknown
Time: 2024-11-16T16:35:26.000-08:00
Signal: -75.0
Accuracy: 12.0
Type: WIFI"
-102.31762695,31.87820625,(no SSID),"Network ID: FC:3F:A6:5C:41:8A
Encryption: Unknown
Time: 2024-11-16T16:35:26.000-08:00
Signal: -93.0
Accuracy: 12.0
Type: WIFI"
-102.32391357,31.87682915,(no SSID),"Network ID: FC:3F:A6:5C:59:C3
Encryption: WPA2
Time: 2024-11-16T15:39:38.000-08:00
Signal: -69.0
Accuracy: 10.0
Type: WIFI"
-102.3237915,31.87685394,(no SSID),"Network ID: FC:3F:A6:5C:59:C4
Encryption: WPA2
Time: 2024-11-16T15:39:34.000-08:00
Signal: -93.0
Accuracy: 15.0
Type: WIFI"
-102.3234787,31.8768158,terrilawson45@gmail.com,"Network ID: FC:3F:A6:5C:59:C6
Encryption: WPA2
Time: 2024-11-16T16:40:38.000-08:00
Signal: -79.0
Accuracy: 14.0
Type: WIFI"
-102.3237915,31.87685394,terrilawson45@gmail.com,"Network ID: FC:3F:A6:5C:59:C7
Encryption: WPA2
Time: 2024-11-16T15:39:34.000-08:00
Signal: -89.0
Accuracy: 15.0
Type: WIFI"
-102.3234787,31.8768158,(no SSID),"Network ID: FC:3F:A6:5C:59:C9
Encryption: Unknown
Time: 2024-11-16T16:40:38.000-08:00
Signal: -80.0
Accuracy: 14.0
Type: WIFI"
-102.3237915,31.87685394,(no SSID),"Network ID: FC:3F:A6:5C:59:CA
Encryption: Unknown
Time: 2024-11-16T15:39:34.000-08:00
Signal: -92.0
Accuracy: 15.0
Type: WIFI"
-102.3254776,31.87820625,(no SSID),"Network ID: FC:3F:A6:5C:CF:83
Encryption: WPA2
Time: 2024-11-16T15:49:11.000-08:00
Signal: -79.0
Accuracy: 94.0
Type: WIFI"
-102.32546234,31.87825966,(no SSID),"Network ID: FC:3F:A6:5C:CF:84
Encryption: WPA2
Time: 2024-11-16T15:49:16.000-08:00
Signal: -76.0
Accuracy: 121.0
Type: WIFI"
-102.3254776,31.87820625,gang bang,"Network ID: FC:3F:A6:5C:CF:86
Encryption: WPA2
Time: 2024-11-16T15:49:11.000-08:00
Signal: -79.0
Accuracy: 94.0
Type: WIFI"
-102.3254776,31.87820625,gang bang,"Network ID: FC:3F:A6:5C:CF:87
Encryption: WPA2
Time: 2024-11-16T15:49:11.000-08:00
Signal: -89.0
Accuracy: 94.0
Type: WIFI"
-102.3254776,31.87820625,(no SSID),"Network ID: FC:3F:A6:5C:CF:89
Encryption: Unknown
Time: 2024-11-16T15:49:11.000-08:00
Signal: -80.0
Accuracy: 94.0
Type: WIFI"
-102.32546234,31.87825966,(no SSID),"Network ID: FC:3F:A6:5C:CF:8A
Encryption: Unknown
Time: 2024-11-16T15:49:16.000-08:00
Signal: -76.0
Accuracy: 121.0
Type: WIFI"
-102.32546234,31.87825966,(no SSID),"Network ID: FC:3F:A6:5C:F3:03
Encryption: WPA2
Time: 2024-11-16T15:49:16.000-08:00
Signal: -56.0
Accuracy: 121.0
Type: WIFI"
-102.32546234,31.87825966,(no SSID),"Network ID: FC:3F:A6:5C:F3:04
Encryption: WPA2
Time: 2024-11-16T15:49:16.000-08:00
Signal: -82.0
Accuracy: 9.0
Type: WIFI"
-102.32546234,31.87825966,gang bang,"Network ID: FC:3F:A6:5C:F3:06
Encryption: WPA2
Time: 2024-11-16T15:49:16.000-08:00
Signal: -57.0
Accuracy: 121.0
Type: WIFI"
-102.32546234,31.87825966,gang bang,"Network ID: FC:3F:A6:5C:F3:07
Encryption: WPA2
Time: 2024-11-16T15:49:16.000-08:00
Signal: -82.0
Accuracy: 9.0
Type: WIFI"
-102.32546234,31.87825966,(no SSID),"Network ID: FC:3F:A6:5C:F3:0A
Encryption: Unknown
Time: 2024-11-16T15:49:16.000-08:00
Signal: -82.0
Accuracy: 121.0
Type: WIFI"
-102.3258667,31.87619972,(no SSID),"Network ID: FC:3F:A6:5D:21:C3
Encryption: WPA2
Time: 2024-11-16T15:41:12.000-08:00
Signal: -76.0
Accuracy: 13.0
Type: WIFI"
-102.32539368,31.87533569,(no SSID),"Network ID: FC:3F:A6:5D:21:C4
Encryption: WPA2
Time: 2024-11-16T15:35:49.000-08:00
Signal: -94.0
Accuracy: 12.0
Type: WIFI"
-102.32595825,31.87532425,Sparklight313,"Network ID: FC:3F:A6:5D:21:C6
Encryption: WPA2
Time: 2024-11-16T15:36:01.000-08:00
Signal: -81.0
Accuracy: 13.0
Type: WIFI"
-102.3258667,31.87619972,Sparklight313,"Network ID: FC:3F:A6:5D:21:C7
Encryption: WPA2
Time: 2024-11-16T15:41:12.000-08:00
Signal: -82.0
Accuracy: 13.0
Type: WIFI"
-102.32653046,31.87607193,(no SSID),"Network ID: FC:3F:A6:5D:21:C9
Encryption: Unknown
Time: 2024-11-16T15:41:49.000-08:00
Signal: -80.0
Accuracy: 14.0
Type: WIFI"
-102.32539368,31.87533569,(no SSID),"Network ID: FC:3F:A6:5D:21:CA
Encryption: Unknown
Time: 2024-11-16T15:35:49.000-08:00
Signal: -93.0
Accuracy: 12.0
Type: WIFI"
-102.32611084,31.86930656,(no SSID),"Network ID: FC:3F:A6:5D:32:83
Encryption: WPA2
Time: 2024-11-16T17:04:20.000-08:00
Signal: -72.0
Accuracy: 12.0
Type: WIFI"
-102.32627869,31.86922264,(no SSID),"Network ID: FC:3F:A6:5D:32:84
Encryption: WPA2
Time: 2024-11-16T17:03:36.000-08:00
Signal: -91.0
Accuracy: 11.0
Type: WIFI"
-102.32635498,31.86902428,ZoeCL,"Network ID: FC:3F:A6:5D:32:86
Encryption: WPA2
Time: 2024-11-16T17:03:32.000-08:00
Signal: -82.0
Accuracy: 11.0
Type: WIFI"
-102.32627869,31.86922264,ZoeCL,"Network ID: FC:3F:A6:5D:32:87
Encryption: WPA2
Time: 2024-11-16T17:03:36.000-08:00
Signal: -91.0
Accuracy: 11.0
Type: WIFI"
-102.32596588,31.8692894,(no SSID),"Network ID: FC:3F:A6:5D:32:89
Encryption: Unknown
Time: 2024-11-16T17:04:16.000-08:00
Signal: -76.0
Accuracy: 11.0
Type: WIFI"
-102.32627869,31.86922264,(no SSID),"Network ID: FC:3F:A6:5D:32:8A
Encryption: Unknown
Time: 2024-11-16T17:03:36.000-08:00
Signal: -92.0
Accuracy: 11.0
Type: WIFI"
-102.32635498,31.86902428,Ale2018 Guest,"Network ID: FC:3F:A6:5D:32:8F
Encryption: WPA2
Time: 2024-11-16T17:03:32.000-08:00
Signal: -81.0
Accuracy: 11.0
Type: WIFI"
-102.32596588,31.8692894,Ale2018 Guest,"Network ID: FC:3F:A6:5D:32:90
Encryption: WPA2
Time: 2024-11-16T17:04:16.000-08:00
Signal: -92.0
Accuracy: 11.0
Type: WIFI"
-102.31279755,31.87782097,(no SSID),"Network ID: FC:3F:A6:64:75:23
Encryption: WPA2
Time: 2024-11-16T16:22:32.000-08:00
Signal: -75.0
Accuracy: 12.0
Type: WIFI"
-102.31279755,31.87782097,hx45107,"Network ID: FC:3F:A6:64:75:26
Encryption: WPA2
Time: 2024-11-16T16:22:32.000-08:00
Signal: -75.0
Accuracy: 12.0
Type: WIFI"
-102.31265259,31.87736511,hx45107,"Network ID: FC:3F:A6:64:75:27
Encryption: WPA2
Time: 2024-11-16T16:23:21.000-08:00
Signal: -86.0
Accuracy: 18.0
Type: WIFI"
-102.31279755,31.87782097,(no SSID),"Network ID: FC:3F:A6:64:75:29
Encryption: Unknown
Time: 2024-11-16T16:22:32.000-08:00
Signal: -75.0
Accuracy: 12.0
Type: WIFI"
-102.31279755,31.87782097,hx45107 Guest,"Network ID: FC:3F:A6:64:75:2F
Encryption: WPA2
Time: 2024-11-16T16:22:32.000-08:00
Signal: -75.0
Accuracy: 12.0
Type: WIFI"
-102.31265259,31.87736511,hx45107 Guest,"Network ID: FC:3F:A6:64:75:30
Encryption: WPA2
Time: 2024-11-16T16:23:21.000-08:00
Signal: -85.0
Accuracy: 18.0
Type: WIFI"
-102.3181076,31.8819294,(no SSID),"Network ID: FC:3F:A6:80:D9:03
Encryption: WPA2
Time: 2024-11-16T16:07:17.000-08:00
Signal: -76.0
Accuracy: 20.0
Type: WIFI"
-102.3181076,31.8819294,(no SSID),"Network ID: FC:3F:A6:80:D9:04
Encryption: WPA2
Time: 2024-11-16T16:07:17.000-08:00
Signal: -92.0
Accuracy: 20.0
Type: WIFI"
-102.3181076,31.8819294,Sunset Spa,"Network ID: FC:3F:A6:80:D9:06
Encryption: WPA2
Time: 2024-11-16T16:07:17.000-08:00
Signal: -77.0
Accuracy: 20.0
Type: WIFI"
-102.3181076,31.8819294,Sunset Spa,"Network ID: FC:3F:A6:80:D9:07
Encryption: WPA2
Time: 2024-11-16T16:07:17.000-08:00
Signal: -94.0
Accuracy: 20.0
Type: WIFI"
-102.3181076,31.8819294,(no SSID),"Network ID: FC:3F:A6:80:D9:09
Encryption: Unknown
Time: 2024-11-16T16:07:17.000-08:00
Signal: -75.0
Accuracy: 20.0
Type: WIFI"
-102.31794739,31.88201904,(no SSID),"Network ID: FC:3F:A6:80:D9:0A
Encryption: Unknown
Time: 2024-11-16T16:07:21.000-08:00
Signal: -71.0
Accuracy: 27.0
Type: WIFI"
-102.32328033,31.87653923,(no SSID),"Network ID: FC:3F:A6:84:25:A3
Encryption: WPA2
Time: 2024-11-16T16:40:30.000-08:00
Signal: -74.0
Accuracy: 11.0
Type: WIFI"
-102.3234787,31.8768158,(no SSID),"Network ID: FC:3F:A6:84:25:A4
Encryption: WPA2
Time: 2024-11-16T16:40:38.000-08:00
Signal: -86.0
Accuracy: 3.0
Type: WIFI"
-102.32328033,31.87653923,The tree house,"Network ID: FC:3F:A6:84:25:A6
Encryption: WPA2
Time: 2024-11-16T16:40:30.000-08:00
Signal: -76.0
Accuracy: 11.0
Type: WIFI"
-102.3234787,31.8768158,The tree house,"Network ID: FC:3F:A6:84:25:A7
Encryption: WPA2
Time: 2024-11-16T16:40:38.000-08:00
Signal: -90.0
Accuracy: 3.0
Type: WIFI"
-102.32337189,31.87658119,(no SSID),"Network ID: FC:3F:A6:84:25:A9
Encryption: Unknown
Time: 2024-11-16T15:38:24.000-08:00
Signal: -74.0
Accuracy: 11.0
Type: WIFI"
-102.3234787,31.8768158,(no SSID),"Network ID: FC:3F:A6:84:25:AA
Encryption: Unknown
Time: 2024-11-16T16:40:38.000-08:00
Signal: -86.0
Accuracy: 3.0
Type: WIFI"
-102.32653046,31.87607193,(no SSID),"Network ID: FC:3F:A6:86:8E:23
Encryption: WPA2
Time: 2024-11-16T15:41:49.000-08:00
Signal: -67.0
Accuracy: 14.0
Type: WIFI"
-102.32653046,31.87607193,(no SSID),"Network ID: FC:3F:A6:86:8E:24
Encryption: WPA2
Time: 2024-11-16T15:41:49.000-08:00
Signal: -88.0
Accuracy: 14.0
Type: WIFI"
-102.32653046,31.87607193,F.B.I,"Network ID: FC:3F:A6:86:8E:26
Encryption: WPA2
Time: 2024-11-16T15:41:49.000-08:00
Signal: -69.0
Accuracy: 13.0
Type: WIFI"
-102.32653046,31.87607193,F.B.I,"Network ID: FC:3F:A6:86:8E:27
Encryption: WPA2
Time: 2024-11-16T15:41:49.000-08:00
Signal: -87.0
Accuracy: 14.0
Type: WIFI"
-102.32653046,31.87607193,(no SSID),"Network ID: FC:3F:A6:86:8E:29
Encryption: Unknown
Time: 2024-11-16T15:41:49.000-08:00
Signal: -67.0
Accuracy: 14.0
Type: WIFI"
-102.32653046,31.87607193,(no SSID),"Network ID: FC:3F:A6:86:8E:2A
Encryption: Unknown
Time: 2024-11-16T15:41:49.000-08:00
Signal: -87.0
Accuracy: 14.0
Type: WIFI"
-102.3126297,31.87721634,(no SSID),"Network ID: FC:3F:A6:92:00:43
Encryption: WPA2
Time: 2024-11-16T16:22:40.000-08:00
Signal: -72.0
Accuracy: 12.0
Type: WIFI"
-102.31279755,31.87782097,(no SSID),"Network ID: FC:3F:A6:92:00:44
Encryption: WPA2
Time: 2024-11-16T16:22:32.000-08:00
Signal: -93.0
Accuracy: 12.0
Type: WIFI"
-102.3126297,31.87721634,Yorks,"Network ID: FC:3F:A6:92:00:46
Encryption: WPA2
Time: 2024-11-16T16:22:40.000-08:00
Signal: -70.0
Accuracy: 12.0
Type: WIFI"
-102.31279755,31.87782097,Yorks,"Network ID: FC:3F:A6:92:00:47
Encryption: WPA2
Time: 2024-11-16T16:22:32.000-08:00
Signal: -91.0
Accuracy: 12.0
Type: WIFI"
-102.31267548,31.87747955,(no SSID),"Network ID: FC:3F:A6:92:00:49
Encryption: Unknown
Time: 2024-11-16T16:22:36.000-08:00
Signal: -75.0
Accuracy: 12.0
Type: WIFI"
-102.31267548,31.87747955,(no SSID),"Network ID: FC:3F:A6:92:00:4A
Encryption: Unknown
Time: 2024-11-16T16:22:36.000-08:00
Signal: -91.0
Accuracy: 12.0
Type: WIFI"
-102.31710052,31.8816967,(no SSID),"Network ID: FC:3F:A6:92:8C:E3
Encryption: WPA2
Time: 2024-11-16T16:08:16.000-08:00
Signal: -72.0
Accuracy: 20.0
Type: WIFI"
-102.3181076,31.8819294,(no SSID),"Network ID: FC:3F:A6:92:8C:E4
Encryption: WPA2
Time: 2024-11-16T16:07:17.000-08:00
Signal: -93.0
Accuracy: 20.0
Type: WIFI"
-102.3181076,31.8819294,Sunset Spa,"Network ID: FC:3F:A6:92:8C:E6
Encryption: WPA2
Time: 2024-11-16T16:07:17.000-08:00
Signal: -79.0
Accuracy: 20.0
Type: WIFI"
-102.3181076,31.8819294,Sunset Spa,"Network ID: FC:3F:A6:92:8C:E7
Encryption: WPA2
Time: 2024-11-16T16:07:17.000-08:00
Signal: -93.0
Accuracy: 20.0
Type: WIFI"
-102.3181076,31.8819294,(no SSID),"Network ID: FC:3F:A6:92:8C:E9
Encryption: Unknown
Time: 2024-11-16T16:07:17.000-08:00
Signal: -79.0
Accuracy: 20.0
Type: WIFI"
-102.3181076,31.8819294,(no SSID),"Network ID: FC:3F:A6:92:8C:EA
Encryption: Unknown
Time: 2024-11-16T16:07:17.000-08:00
Signal: -93.0
Accuracy: 20.0
Type: WIFI"
-102.32544708,31.87796402,(no SSID),"Network ID: FC:3F:A6:93:DA:C3
Encryption: WPA2
Time: 2024-11-16T15:48:55.000-08:00
Signal: -86.0
Accuracy: 29.0
Type: WIFI"
-102.32534027,31.87839317,BA's Wifi,"Network ID: FC:3F:A6:93:DA:C6
Encryption: WPA2
Time: 2024-11-16T15:49:28.000-08:00
Signal: -77.0
Accuracy: 29.0
Type: WIFI"
-102.32534027,31.87839317,(no SSID),"Network ID: FC:3F:A6:93:DA:C9
Encryption: Unknown
Time: 2024-11-16T15:49:28.000-08:00
Signal: -78.0
Accuracy: 29.0
Type: WIFI"
-102.31275177,31.87702751,(no SSID),"Network ID: FC:3F:A6:A1:E5:A3
Encryption: WPA2
Time: 2024-11-16T16:22:45.000-08:00
Signal: -75.0
Accuracy: 13.0
Type: WIFI"
-102.3126297,31.87721634,(no SSID),"Network ID: FC:3F:A6:A1:E5:A4
Encryption: WPA2
Time: 2024-11-16T16:22:40.000-08:00
Signal: -91.0
Accuracy: 12.0
Type: WIFI"
-102.31267548,31.87747955,Yorks,"Network ID: FC:3F:A6:A1:E5:A6
Encryption: WPA2
Time: 2024-11-16T16:22:36.000-08:00
Signal: -76.0
Accuracy: 12.0
Type: WIFI"
-102.3126297,31.87721634,Yorks,"Network ID: FC:3F:A6:A1:E5:A7
Encryption: WPA2
Time: 2024-11-16T16:22:40.000-08:00
Signal: -91.0
Accuracy: 12.0
Type: WIFI"
-102.31267548,31.87747955,(no SSID),"Network ID: FC:3F:A6:A1:E5:A9
Encryption: Unknown
Time: 2024-11-16T16:22:36.000-08:00
Signal: -76.0
Accuracy: 12.0
Type: WIFI"
-102.3126297,31.87721634,(no SSID),"Network ID: FC:3F:A6:A1:E5:AA
Encryption: Unknown
Time: 2024-11-16T16:22:40.000-08:00
Signal: -92.0
Accuracy: 12.0
Type: WIFI"
-102.32024384,31.87301254,(no SSID),"Network ID: FC:3F:A6:A8:45:63
Encryption: WPA2
Time: 2024-11-16T15:30:02.000-08:00
Signal: -77.0
Accuracy: 15.0
Type: WIFI"
-102.32035828,31.87298012,(no SSID),"Network ID: FC:3F:A6:A8:45:64
Encryption: WPA2
Time: 2024-11-16T15:30:06.000-08:00
Signal: -84.0
Accuracy: 14.0
Type: WIFI"
-102.32024384,31.87301254,Farrill Wifi,"Network ID: FC:3F:A6:A8:45:66
Encryption: WPA2
Time: 2024-11-16T15:30:02.000-08:00
Signal: -77.0
Accuracy: 11.0
Type: WIFI"
-102.32035828,31.87298012,Farrill Wifi,"Network ID: FC:3F:A6:A8:45:67
Encryption: WPA2
Time: 2024-11-16T15:30:06.000-08:00
Signal: -83.0
Accuracy: 14.0
Type: WIFI"
-102.32035828,31.87298012,(no SSID),"Network ID: FC:3F:A6:A8:45:69
Encryption: Unknown
Time: 2024-11-16T15:30:06.000-08:00
Signal: -73.0
Accuracy: 14.0
Type: WIFI"
-102.32035828,31.87298012,(no SSID),"Network ID: FC:3F:A6:A8:45:6A
Encryption: Unknown
Time: 2024-11-16T15:30:06.000-08:00
Signal: -83.0
Accuracy: 14.0
Type: WIFI"
-102.32894135,31.87717628,(no SSID),"Network ID: FC:3F:A6:A8:77:A3
Encryption: WPA2
Time: 2024-11-16T15:17:28.000-08:00
Signal: -75.0
Accuracy: 27.0
Type: WIFI"
-102.32862091,31.87725258,(no SSID),"Network ID: FC:3F:A6:A8:77:A4
Encryption: WPA2
Time: 2024-11-16T15:43:49.000-08:00
Signal: -91.0
Accuracy: 18.0
Type: WIFI"
-102.32820892,31.87664223,Diamonds IPTV?s,"Network ID: FC:3F:A6:A8:77:A6
Encryption: WPA2
Time: 2024-11-16T15:18:01.000-08:00
Signal: -73.0
Accuracy: 22.0
Type: WIFI"
-102.32862091,31.87725258,Diamonds IPTV?s,"Network ID: FC:3F:A6:A8:77:A7
Encryption: WPA2
Time: 2024-11-16T15:43:49.000-08:00
Signal: -91.0
Accuracy: 18.0
Type: WIFI"
-102.32784271,31.87528229,(no SSID),"Network ID: FC:3F:A6:A8:77:A9
Encryption: Unknown
Time: 2024-11-16T15:42:55.000-08:00
Signal: -81.0
Accuracy: 13.0
Type: WIFI"
-102.32862091,31.87725258,(no SSID),"Network ID: FC:3F:A6:A8:77:AA
Encryption: Unknown
Time: 2024-11-16T15:43:49.000-08:00
Signal: -92.0
Accuracy: 18.0
Type: WIFI"
-102.31980896,31.87465286,(no SSID),"Network ID: FC:3F:A6:AA:73:E3
Encryption: WPA2
Time: 2024-11-16T16:44:04.000-08:00
Signal: -78.0
Accuracy: 11.0
Type: WIFI"
-102.31937408,31.8745327,(no SSID),"Network ID: FC:3F:A6:AA:73:E4
Encryption: WPA2
Time: 2024-11-16T16:44:12.000-08:00
Signal: -90.0
Accuracy: 11.0
Type: WIFI"
-102.31980896,31.87465286,Guadian,"Network ID: FC:3F:A6:AA:73:E6
Encryption: WPA2
Time: 2024-11-16T16:44:04.000-08:00
Signal: -75.0
Accuracy: 11.0
Type: WIFI"
-102.31937408,31.8745327,Guadian,"Network ID: FC:3F:A6:AA:73:E7
Encryption: WPA2
Time: 2024-11-16T16:44:12.000-08:00
Signal: -91.0
Accuracy: 11.0
Type: WIFI"
-102.31980896,31.87465286,(no SSID),"Network ID: FC:3F:A6:AA:73:E9
Encryption: Unknown
Time: 2024-11-16T16:44:04.000-08:00
Signal: -77.0
Accuracy: 11.0
Type: WIFI"
-102.31937408,31.8745327,(no SSID),"Network ID: FC:3F:A6:AA:73:EA
Encryption: Unknown
Time: 2024-11-16T16:44:12.000-08:00
Signal: -92.0
Accuracy: 11.0
Type: WIFI"
-102.31920624,31.8743782,Guadian Guest,"Network ID: FC:3F:A6:AA:73:EF
Encryption: WPA2
Time: 2024-11-16T16:44:16.000-08:00
Signal: -71.0
Accuracy: 11.0
Type: WIFI"
-102.31937408,31.8745327,Guadian Guest,"Network ID: FC:3F:A6:AA:73:F0
Encryption: WPA2
Time: 2024-11-16T16:44:12.000-08:00
Signal: -91.0
Accuracy: 11.0
Type: WIFI"
-102.31938934,31.87220383,(no SSID),"Network ID: FC:3F:A6:AA:DE:23
Encryption: WPA2
Time: 2024-11-16T15:29:26.000-08:00
Signal: -85.0
Accuracy: 11.0
Type: WIFI"
-102.31938934,31.87220383,Guadian,"Network ID: FC:3F:A6:AA:DE:26
Encryption: WPA2
Time: 2024-11-16T15:29:26.000-08:00
Signal: -85.0
Accuracy: 11.0
Type: WIFI"
-102.31938934,31.87220383,(no SSID),"Network ID: FC:3F:A6:AA:DE:29
Encryption: Unknown
Time: 2024-11-16T15:29:26.000-08:00
Signal: -85.0
Accuracy: 11.0
Type: WIFI"
-102.31938934,31.87220383,Guadian Guest,"Network ID: FC:3F:A6:AA:DE:2F
Encryption: WPA2
Time: 2024-11-16T15:29:26.000-08:00
Signal: -83.0
Accuracy: 11.0
Type: WIFI"
-102.32221985,31.87857437,(no SSID),"Network ID: FC:3F:A6:AA:DF:43
Encryption: WPA2
Time: 2024-11-16T15:59:11.000-08:00
Signal: -66.0
Accuracy: 30.0
Type: WIFI"
-102.32211304,31.87865067,(no SSID),"Network ID: FC:3F:A6:AA:DF:44
Encryption: WPA2
Time: 2024-11-16T15:59:07.000-08:00
Signal: -92.0
Accuracy: 36.0
Type: WIFI"
-102.32221985,31.87857437,Home,"Network ID: FC:3F:A6:AA:DF:46
Encryption: WPA2
Time: 2024-11-16T15:59:11.000-08:00
Signal: -66.0
Accuracy: 30.0
Type: WIFI"
-102.32221985,31.87857437,Home,"Network ID: FC:3F:A6:AA:DF:47
Encryption: WPA2
Time: 2024-11-16T15:59:11.000-08:00
Signal: -83.0
Accuracy: 27.0
Type: WIFI"
-102.32216644,31.87804222,(no SSID),"Network ID: FC:3F:A6:AA:DF:49
Encryption: Unknown
Time: 2024-10-28T16:51:33.000-07:00
Signal: -77.0
Accuracy: 3.0
Type: WIFI"
-102.32205963,31.87874031,(no SSID),"Network ID: FC:3F:A6:AA:DF:4A
Encryption: Unknown
Time: 2024-11-16T15:59:03.000-08:00
Signal: -92.0
Accuracy: 27.0
Type: WIFI"
-102.32073975,31.87272072,(no SSID),"Network ID: FC:3F:A6:AD:C9:63
Encryption: WPA2
Time: 2024-11-16T15:32:32.000-08:00
Signal: -82.0
Accuracy: 14.0
Type: WIFI"
